Day;Station;Absolute_level;Percentage_volume_stored;volume_stored;County;River_basin;Province
2025-03-10T00:00:00.000;Reservoir of Sau (Vilanova de Sau);392.94;22.4;37.06;Osona;Riu Ter;Barcelona
2025-03-10T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);460.55;10.2;1.25;Priorat;Riu Siurana;Tarragona
2025-03-10T00:00:00.000;Reservoir of Susqueda (Osor);320.4;41.8;97.47;La Selva;Riu Ter;Girona
2025-03-11T00:00:00.000;Reservoir of Darnius Boadella (Darnius);142.78;32.1;19.6;Alt Empord…;Riu Muga;Girona
2025-03-11T00:00:00.000;Reservoir of Foix (Castellet i la Gornal);100.44;99;3.7;Alt Pened‚s;Riu Foix;Barcelona
2025-03-11T00:00:00.000;Reservoir of la Baells (Cercs);619.6;69.1;75.65;Bergued…;Riu Llobregat;Barcelona
2025-03-11T00:00:00.000;Reservoir of la Llosa del Cavall (Nav…s);782.98;38.8;31.07;SolsonŠs;Riu Cardener;Lleida 
2025-03-11T00:00:00.000;Reservoir of Riudecanyes;206.09;26.1;1.39;Baix Camp;Riera Riudecanyes;Tarragona
2025-03-11T00:00:00.000;Reservoir of Sant Pon‡ (Clariana de Cardener);521.82;59;14.38;SolsonŠs;Riu Cardener;Lleida 
2025-03-11T00:00:00.000;Reservoir of Sau (Vilanova de Sau);395.53;25.7;42.42;Osona;Riu Ter;Barcelona
2025-03-11T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);460.74;10.5;1.28;Priorat;Riu Siurana;Tarragona
2025-03-11T00:00:00.000;Reservoir of Susqueda (Osor);320.26;41.6;97.01;La Selva;Riu Ter;Girona
2025-03-12T00:00:00.000;Reservoir of Darnius Boadella (Darnius);143.05;32.8;20.05;Alt Empord…;Riu Muga;Girona
2025-03-12T00:00:00.000;Reservoir of Foix (Castellet i la Gornal);100.45;99.1;3.71;Alt Pened‚s;Riu Foix;Barcelona
2025-03-12T00:00:00.000;Reservoir of la Baells (Cercs);620.17;70.6;77.29;Bergued…;Riu Llobregat;Barcelona
2025-03-12T00:00:00.000;Reservoir of la Llosa del Cavall (Nav…s);783.39;39.5;31.63;SolsonŠs;Riu Cardener;Lleida 
2025-03-12T00:00:00.000;Reservoir of Riudecanyes;206.23;26.6;1.41;Baix Camp;Riera Riudecanyes;Tarragona
2025-03-12T00:00:00.000;Reservoir of Sant Pon‡ (Clariana de Cardener);521.97;59.6;14.53;SolsonŠs;Riu Cardener;Lleida 
2025-03-12T00:00:00.000;Reservoir of Sau (Vilanova de Sau);396.46;27.7;45.85;Osona;Riu Ter;Barcelona
2025-03-12T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);460.93;10.8;1.32;Priorat;Riu Siurana;Tarragona
2025-03-12T00:00:00.000;Reservoir of Susqueda (Osor);320.15;41.5;96.67;La Selva;Riu Ter;Girona
2025-03-13T00:00:00.000;Reservoir of Darnius Boadella (Darnius);143.49;34;20.8;Alt Empord…;Riu Muga;Girona
2025-03-13T00:00:00.000;Reservoir of Foix (Castellet i la Gornal);100.45;99.2;3.71;Alt Pened‚s;Riu Foix;Barcelona
2025-03-13T00:00:00.000;Reservoir of la Baells (Cercs);620.62;71.8;78.59;Bergued…;Riu Llobregat;Barcelona
2025-03-13T00:00:00.000;Reservoir of la Llosa del Cavall (Nav…s);783.71;40.1;32.08;SolsonŠs;Riu Cardener;Lleida 
2025-03-13T00:00:00.000;Reservoir of Riudecanyes;206.34;27;1.43;Baix Camp;Riera Riudecanyes;Tarragona
2025-03-13T00:00:00.000;Reservoir of Sant Pon‡ (Clariana de Cardener);522.09;60.1;14.65;SolsonŠs;Riu Cardener;Lleida 
2025-03-13T00:00:00.000;Reservoir of Sau (Vilanova de Sau);397.49;29.5;48.69;Osona;Riu Ter;Barcelona
2025-03-13T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);461.12;11.1;1.35;Priorat;Riu Siurana;Tarragona
2025-03-13T00:00:00.000;Reservoir of Susqueda (Osor);320.15;41.5;96.68;La Selva;Riu Ter;Girona
2025-03-14T00:00:00.000;Reservoir of Darnius Boadella (Darnius);143.81;35;21.36;Alt Empord…;Riu Muga;Girona
2025-03-14T00:00:00.000;Reservoir of Foix (Castellet i la Gornal);100.51;100.2;3.75;Alt Pened‚s;Riu Foix;Barcelona
2025-03-14T00:00:00.000;Reservoir of la Baells (Cercs);621.07;73;79.9;Bergued…;Riu Llobregat;Barcelona
2025-03-14T00:00:00.000;Reservoir of la Llosa del Cavall (Nav…s);784.05;40.7;32.57;SolsonŠs;Riu Cardener;Lleida 
2025-03-14T00:00:00.000;Reservoir of Riudecanyes;207.04;29.4;1.56;Baix Camp;Riera Riudecanyes;Tarragona
2025-03-14T00:00:00.000;Reservoir of Sant Pon‡ (Clariana de Cardener);522.25;60.8;14.82;SolsonŠs;Riu Cardener;Lleida 
2025-03-14T00:00:00.000;Reservoir of Sau (Vilanova de Sau);398.5;31.2;51.6;Osona;Riu Ter;Barcelona
2025-03-14T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);461.83;12.2;1.49;Priorat;Riu Siurana;Tarragona
2025-03-14T00:00:00.000;Reservoir of Susqueda (Osor);320.15;41.5;96.68;La Selva;Riu Ter;Girona
2025-03-15T00:00:00.000;Reservoir of Darnius Boadella (Darnius);144.02;35.6;21.73;Alt Empord…;Riu Muga;Girona
2025-03-15T00:00:00.000;Reservoir of Foix (Castellet i la Gornal);100.54;100.9;3.77;Alt Pened‚s;Riu Foix;Barcelona
2025-03-15T00:00:00.000;Reservoir of la Baells (Cercs);621.61;74.5;81.52;Bergued…;Riu Llobregat;Barcelona
2025-03-15T00:00:00.000;Reservoir of la Llosa del Cavall (Nav…s);784.47;41.5;33.19;SolsonŠs;Riu Cardener;Lleida 
2025-03-15T00:00:00.000;Reservoir of Riudecanyes;207.73;31.9;1.7;Baix Camp;Riera Riudecanyes;Tarragona
2025-03-15T00:00:00.000;Reservoir of Sant Pon‡ (Clariana de Cardener);522.48;61.8;15.06;SolsonŠs;Riu Cardener;Lleida 
2025-03-15T00:00:00.000;Reservoir of Sau (Vilanova de Sau);399.65;33.3;55;Osona;Riu Ter;Barcelona
2025-03-15T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);462.48;13.3;1.63;Priorat;Riu Siurana;Tarragona
2025-03-15T00:00:00.000;Reservoir of Susqueda (Osor);320.22;41.6;96.9;La Selva;Riu Ter;Girona
2025-03-16T00:00:00.000;Reservoir of Darnius Boadella (Darnius);144.17;36;22;Alt Empord…;Riu Muga;Girona
2025-03-16T00:00:00.000;Reservoir of Foix (Castellet i la Gornal);100.53;100.7;3.77;Alt Pened‚s;Riu Foix;Barcelona
2025-03-16T00:00:00.000;Reservoir of la Baells (Cercs);622.08;75.8;82.92;Bergued…;Riu Llobregat;Barcelona
2025-03-16T00:00:00.000;Reservoir of la Llosa del Cavall (Nav…s);784.83;42.1;33.72;SolsonŠs;Riu Cardener;Lleida 
2025-03-16T00:00:00.000;Reservoir of Riudecanyes;208.13;33.4;1.78;Baix Camp;Riera Riudecanyes;Tarragona
2025-03-16T00:00:00.000;Reservoir of Sant Pon‡ (Clariana de Cardener);522.69;62.7;15.28;SolsonŠs;Riu Cardener;Lleida 
2025-03-16T00:00:00.000;Reservoir of Sau (Vilanova de Sau);400.66;35.2;58.13;Osona;Riu Ter;Barcelona
2025-03-16T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);462.88;14;1.71;Priorat;Riu Siurana;Tarragona
2025-03-16T00:00:00.000;Reservoir of Susqueda (Osor);320.27;41.7;97.06;La Selva;Riu Ter;Girona
2025-03-17T00:00:00.000;Reservoir of Darnius Boadella (Darnius);144.31;36.4;22.26;Alt Empord…;Riu Muga;Girona
2025-03-17T00:00:00.000;Reservoir of Foix (Castellet i la Gornal);100.53;100.7;3.77;Alt Pened‚s;Riu Foix;Barcelona
2025-03-17T00:00:00.000;Reservoir of la Baells (Cercs);622.45;76.8;84.05;Bergued…;Riu Llobregat;Barcelona
2025-03-17T00:00:00.000;Reservoir of la Llosa del Cavall (Nav…s);785.13;42.7;34.16;SolsonŠs;Riu Cardener;Lleida 
2025-03-17T00:00:00.000;Reservoir of Riudecanyes;208.4;34.4;1.83;Baix Camp;Riera Riudecanyes;Tarragona
2025-03-17T00:00:00.000;Reservoir of Sant Pon‡ (Clariana de Cardener);522.86;63.4;15.46;SolsonŠs;Riu Cardener;Lleida 
2025-03-17T00:00:00.000;Reservoir of Sau (Vilanova de Sau);401.55;36.8;60.89;Osona;Riu Ter;Barcelona
2025-03-17T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);463.18;14.6;1.78;Priorat;Riu Siurana;Tarragona
2025-03-17T00:00:00.000;Reservoir of Susqueda (Osor);320.28;41.7;97.09;La Selva;Riu Ter;Girona
2025-03-18T00:00:00.000;Reservoir of Darnius Boadella (Darnius);144.45;36.9;22.52;Alt Empord…;Riu Muga;Girona
2025-03-18T00:00:00.000;Reservoir of Foix (Castellet i la Gornal);100.53;100.6;3.76;Alt Pened‚s;Riu Foix;Barcelona
2025-03-18T00:00:00.000;Reservoir of la Baells (Cercs);622.77;77.7;85.05;Bergued…;Riu Llobregat;Barcelona
2025-03-18T00:00:00.000;Reservoir of la Llosa del Cavall (Nav…s);785.39;43.2;34.55;SolsonŠs;Riu Cardener;Lleida 
2025-03-18T00:00:00.000;Reservoir of Riudecanyes;208.6;35.2;1.87;Baix Camp;Riera Riudecanyes;Tarragona
2025-03-18T00:00:00.000;Reservoir of Sant Pon‡ (Clariana de Cardener);523;64;15.62;SolsonŠs;Riu Cardener;Lleida 
2025-03-18T00:00:00.000;Reservoir of Sau (Vilanova de Sau);402.31;38.3;63.32;Osona;Riu Ter;Barcelona
2025-03-18T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);463.41;15;1.83;Priorat;Riu Siurana;Tarragona
2025-03-18T00:00:00.000;Reservoir of Susqueda (Osor);320.27;41.7;97.07;La Selva;Riu Ter;Girona
2025-03-19T00:00:00.000;Reservoir of Darnius Boadella (Darnius);144.91;38.3;23.39;Alt Empord…;Riu Muga;Girona
2025-03-19T00:00:00.000;Reservoir of Foix (Castellet i la Gornal);100.53;100.7;3.77;Alt Pened‚s;Riu Foix;Barcelona
2025-03-19T00:00:00.000;Reservoir of la Baells (Cercs);623.22;79;86.45;Bergued…;Riu Llobregat;Barcelona
2025-03-19T00:00:00.000;Reservoir of la Llosa del Cavall (Nav…s);785.67;43.7;34.98;SolsonŠs;Riu Cardener;Lleida 
2025-03-19T00:00:00.000;Reservoir of Riudecanyes;208.79;35.9;1.91;Baix Camp;Riera Riudecanyes;Tarragona
2025-03-19T00:00:00.000;Reservoir of Sant Pon‡ (Clariana de Cardener);523.15;64.7;15.78;SolsonŠs;Riu Cardener;Lleida 
2025-03-19T00:00:00.000;Reservoir of Sau (Vilanova de Sau);403.04;39.8;65.7;Osona;Riu Ter;Barcelona
2025-03-19T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);463.63;15.4;1.88;Priorat;Riu Siurana;Tarragona
2025-03-19T00:00:00.000;Reservoir of Susqueda (Osor);320.3;41.7;97.15;La Selva;Riu Ter;Girona
2025-03-20T00:00:00.000;Reservoir of Darnius Boadella (Darnius);146.64;44;26.89;Alt Empord…;Riu Muga;Girona
2025-03-20T00:00:00.000;Reservoir of Foix (Castellet i la Gornal);100.54;100.9;3.77;Alt Pened‚s;Riu Foix;Barcelona
2025-03-20T00:00:00.000;Reservoir of la Baells (Cercs);624.32;82.2;89.92;Bergued…;Riu Llobregat;Barcelona
2025-03-20T00:00:00.000;Reservoir of la Llosa del Cavall (Nav…s);786.07;44.5;35.6;SolsonŠs;Riu Cardener;Lleida 
2025-03-20T00:00:00.000;Reservoir of Riudecanyes;209.1;37.2;1.98;Baix Camp;Riera Riudecanyes;Tarragona
2025-03-20T00:00:00.000;Reservoir of Sant Pon‡ (Clariana de Cardener);523.32;65.5;15.96;SolsonŠs;Riu Cardener;Lleida 
2025-03-20T00:00:00.000;Reservoir of Sau (Vilanova de Sau);404.22;42.2;69.72;Osona;Riu Ter;Barcelona
2025-03-20T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);464.05;16.2;1.98;Priorat;Riu Siurana;Tarragona
2025-03-20T00:00:00.000;Reservoir of Susqueda (Osor);320.65;42.1;98.21;La Selva;Riu Ter;Girona
2025-03-21T00:00:00.000;Reservoir of Darnius Boadella (Darnius);147.96;48.8;29.81;Alt Empord…;Riu Muga;Girona
2025-03-21T00:00:00.000;Reservoir of Foix (Castellet i la Gornal);100.54;101;3.78;Alt Pened‚s;Riu Foix;Barcelona
2025-03-21T00:00:00.000;Reservoir of la Baells (Cercs);625.33;85.2;93.22;Bergued…;Riu Llobregat;Barcelona
2025-03-21T00:00:00.000;Reservoir of la Llosa del Cavall (Nav…s);786.55;45.4;36.34;SolsonŠs;Riu Cardener;Lleida 
2025-03-21T00:00:00.000;Reservoir of Riudecanyes;209.48;38.8;2.06;Baix Camp;Riera Riudecanyes;Tarragona
2025-03-21T00:00:00.000;Reservoir of Sant Pon‡ (Clariana de Cardener);523.53;66.4;16.19;SolsonŠs;Riu Cardener;Lleida 
2025-03-21T00:00:00.000;Reservoir of Sau (Vilanova de Sau);405.54;45;74.4;Osona;Riu Ter;Barcelona
2025-03-21T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);464.5;17.1;2.09;Priorat;Riu Siurana;Tarragona
2025-03-21T00:00:00.000;Reservoir of Susqueda (Osor);320.94;42.5;99.12;La Selva;Riu Ter;Girona
2025-03-22T00:00:00.000;Reservoir of Darnius Boadella (Darnius);149.24;53.7;32.83;Alt Empord…;Riu Muga;Girona
2025-03-22T00:00:00.000;Reservoir of Foix (Castellet i la Gornal);100.56;101.2;3.78;Alt Pened‚s;Riu Foix;Barcelona
2025-03-22T00:00:00.000;Reservoir of la Baells (Cercs);626.66;89.3;97.69;Bergued…;Riu Llobregat;Barcelona
2025-03-22T00:00:00.000;Reservoir of la Llosa del Cavall (Nav…s);787.25;46.8;37.46;SolsonŠs;Riu Cardener;Lleida 
2025-03-22T00:00:00.000;Reservoir of Riudecanyes;209.92;40.8;2.17;Baix Camp;Riera Riudecanyes;Tarragona
2025-03-22T00:00:00.000;Reservoir of Sant Pon‡ (Clariana de Cardener);523.86;67.9;16.55;SolsonŠs;Riu Cardener;Lleida 
2025-03-22T00:00:00.000;Reservoir of Sau (Vilanova de Sau);407.15;48.6;80.35;Osona;Riu Ter;Barcelona
2025-03-22T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);465.08;18.3;2.23;Priorat;Riu Siurana;Tarragona
2025-03-22T00:00:00.000;Reservoir of Susqueda (Osor);321.26;43;100.1;La Selva;Riu Ter;Girona
2025-03-23T00:00:00.000;Reservoir of Darnius Boadella (Darnius);149.82;56.1;34.26;Alt Empord…;Riu Muga;Girona
2025-03-23T00:00:00.000;Reservoir of Foix (Castellet i la Gornal);100.55;101.1;3.78;Alt Pened‚s;Riu Foix;Barcelona
2025-03-23T00:00:00.000;Reservoir of la Baells (Cercs);627.67;92.4;101.13;Bergued…;Riu Llobregat;Barcelona
2025-03-23T00:00:00.000;Reservoir of la Llosa del Cavall (Nav…s);787.89;48.1;38.49;SolsonŠs;Riu Cardener;Lleida 
2025-03-23T00:00:00.000;Reservoir of Riudecanyes;210.33;42.8;2.28;Baix Camp;Riera Riudecanyes;Tarragona
2025-03-23T00:00:00.000;Reservoir of Sant Pon‡ (Clariana de Cardener);524.18;69.4;16.91;SolsonŠs;Riu Cardener;Lleida 
2025-03-23T00:00:00.000;Reservoir of Sau (Vilanova de Sau);408.54;51.9;85.76;Osona;Riu Ter;Barcelona
2025-03-23T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);465.56;19.3;2.35;Priorat;Riu Siurana;Tarragona
2025-03-23T00:00:00.000;Reservoir of Susqueda (Osor);321.43;43.2;100.64;La Selva;Riu Ter;Girona
2025-03-24T00:00:00.000;Reservoir of Darnius Boadella (Darnius);150.29;58;35.44;Alt Empord…;Riu Muga;Girona
2025-03-24T00:00:00.000;Reservoir of Foix (Castellet i la Gornal);100.54;100.8;3.77;Alt Pened‚s;Riu Foix;Barcelona
2025-03-24T00:00:00.000;Reservoir of la Baells (Cercs);628.54;95.2;104.19;Bergued…;Riu Llobregat;Barcelona
2025-03-24T00:00:00.000;Reservoir of la Llosa del Cavall (Nav…s);788.46;49.3;39.45;SolsonŠs;Riu Cardener;Lleida 
2025-03-24T00:00:00.000;Reservoir of Riudecanyes;210.72;44.7;2.38;Baix Camp;Riera Riudecanyes;Tarragona
2025-03-24T00:00:00.000;Reservoir of Sant Pon‡ (Clariana de Cardener);524.53;71;17.31;SolsonŠs;Riu Cardener;Lleida 
2025-03-24T00:00:00.000;Reservoir of Sau (Vilanova de Sau);409.98;55.4;91.62;Osona;Riu Ter;Barcelona
2025-03-24T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);466.04;20.3;2.48;Priorat;Riu Siurana;Tarragona
2025-03-24T00:00:00.000;Reservoir of Susqueda (Osor);321.54;43.3;100.98;La Selva;Riu Ter;Girona
2025-03-25T00:00:00.000;Reservoir of Darnius Boadella (Darnius);150.66;59.6;36.39;Alt Empord…;Riu Muga;Girona
2025-03-25T00:00:00.000;Reservoir of Foix (Castellet i la Gornal);100.53;100.7;3.77;Alt Pened‚s;Riu Foix;Barcelona
2025-03-25T00:00:00.000;Reservoir of la Baells (Cercs);628.94;96.5;105.59;Bergued…;Riu Llobregat;Barcelona
2025-03-25T00:00:00.000;Reservoir of la Llosa del Cavall (Nav…s);788.95;50.3;40.27;SolsonŠs;Riu Cardener;Lleida 
2025-03-25T00:00:00.000;Reservoir of Riudecanyes;211.03;46.4;2.47;Baix Camp;Riera Riudecanyes;Tarragona
2025-03-25T00:00:00.000;Reservoir of Sant Pon‡ (Clariana de Cardener);524.85;72.5;17.68;SolsonŠs;Riu Cardener;Lleida 
2025-03-25T00:00:00.000;Reservoir of Sau (Vilanova de Sau);411.29;58.8;97.2;Osona;Riu Ter;Barcelona
2025-03-25T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);466.39;21.1;2.58;Priorat;Riu Siurana;Tarragona
2025-03-25T00:00:00.000;Reservoir of Susqueda (Osor);321.62;43.4;101.22;La Selva;Riu Ter;Girona
2025-03-26T00:00:00.000;Reservoir of Darnius Boadella (Darnius);150.93;60.7;37.1;Alt Empord…;Riu Muga;Girona
2025-03-26T00:00:00.000;Reservoir of Foix (Castellet i la Gornal);100.53;100.7;3.77;Alt Pened‚s;Riu Foix;Barcelona
2025-03-26T00:00:00.000;Reservoir of la Baells (Cercs);628.61;95.4;104.44;Bergued…;Riu Llobregat;Barcelona
2025-03-26T00:00:00.000;Reservoir of la Llosa del Cavall (Nav…s);789.35;51.2;40.97;SolsonŠs;Riu Cardener;Lleida 
2025-03-26T00:00:00.000;Reservoir of Riudecanyes;211.28;47.7;2.54;Baix Camp;Riera Riudecanyes;Tarragona
2025-03-26T00:00:00.000;Reservoir of Sant Pon‡ (Clariana de Cardener);525.07;73.6;17.93;SolsonŠs;Riu Cardener;Lleida 
2025-03-26T00:00:00.000;Reservoir of Sau (Vilanova de Sau);412.27;61.4;101.5;Osona;Riu Ter;Barcelona
2025-03-26T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);466.65;21.7;2.65;Priorat;Riu Siurana;Tarragona
2025-03-26T00:00:00.000;Reservoir of Susqueda (Osor);321.65;43.5;101.33;La Selva;Riu Ter;Girona
2025-03-27T00:00:00.000;Reservoir of Darnius Boadella (Darnius);151.13;61.6;37.62;Alt Empord…;Riu Muga;Girona
2025-03-27T00:00:00.000;Reservoir of Foix (Castellet i la Gornal);100.53;100.6;3.76;Alt Pened‚s;Riu Foix;Barcelona
2025-03-27T00:00:00.000;Reservoir of la Baells (Cercs);628.73;95.8;104.85;Bergued…;Riu Llobregat;Barcelona
2025-03-27T00:00:00.000;Reservoir of la Llosa del Cavall (Nav…s);789.68;51.9;41.54;SolsonŠs;Riu Cardener;Lleida 
2025-03-27T00:00:00.000;Reservoir of Riudecanyes;211.48;48.7;2.59;Baix Camp;Riera Riudecanyes;Tarragona
2025-03-27T00:00:00.000;Reservoir of Sant Pon‡ (Clariana de Cardener);525.24;74.4;18.13;SolsonŠs;Riu Cardener;Lleida 
2025-03-27T00:00:00.000;Reservoir of Sau (Vilanova de Sau);413.03;63.5;104.94;Osona;Riu Ter;Barcelona
2025-03-27T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);466.86;22.1;2.71;Priorat;Riu Siurana;Tarragona
2025-03-27T00:00:00.000;Reservoir of Susqueda (Osor);321.62;43.5;101.25;La Selva;Riu Ter;Girona
2025-03-28T00:00:00.000;Reservoir of Darnius Boadella (Darnius);151.28;62.2;38.02;Alt Empord…;Riu Muga;Girona
2025-03-28T00:00:00.000;Reservoir of Foix (Castellet i la Gornal);100.52;100.6;3.76;Alt Pened‚s;Riu Foix;Barcelona
2025-03-28T00:00:00.000;Reservoir of la Baells (Cercs);628.93;96.5;105.57;Bergued…;Riu Llobregat;Barcelona
2025-03-28T00:00:00.000;Reservoir of la Llosa del Cavall (Nav…s);789.95;52.5;42.02;SolsonŠs;Riu Cardener;Lleida 
2025-03-28T00:00:00.000;Reservoir of Riudecanyes;211.63;49.6;2.64;Baix Camp;Riera Riudecanyes;Tarragona
2025-03-28T00:00:00.000;Reservoir of Sant Pon‡ (Clariana de Cardener);525.37;75;18.28;SolsonŠs;Riu Cardener;Lleida 
2025-03-28T00:00:00.000;Reservoir of Sau (Vilanova de Sau);413.63;65.1;107.65;Osona;Riu Ter;Barcelona
2025-03-28T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);467.03;22.5;2.75;Priorat;Riu Siurana;Tarragona
2025-03-28T00:00:00.000;Reservoir of Susqueda (Osor);321.64;43.5;101.28;La Selva;Riu Ter;Girona
2025-03-29T00:00:00.000;Reservoir of Darnius Boadella (Darnius);151.39;62.7;38.31;Alt Empord…;Riu Muga;Girona
2025-03-29T00:00:00.000;Reservoir of Foix (Castellet i la Gornal);100.52;100.5;3.76;Alt Pened‚s;Riu Foix;Barcelona
2025-03-29T00:00:00.000;Reservoir of la Baells (Cercs);629.08;97;106.1;Bergued…;Riu Llobregat;Barcelona
2025-03-29T00:00:00.000;Reservoir of la Llosa del Cavall (Nav…s);790.18;53;42.42;SolsonŠs;Riu Cardener;Lleida 
2025-03-29T00:00:00.000;Reservoir of Riudecanyes;211.77;50.3;2.68;Baix Camp;Riera Riudecanyes;Tarragona
2025-03-29T00:00:00.000;Reservoir of Sant Pon‡ (Clariana de Cardener);525.47;75.5;18.41;SolsonŠs;Riu Cardener;Lleida 
2025-03-29T00:00:00.000;Reservoir of Sau (Vilanova de Sau);414.11;66.5;109.88;Osona;Riu Ter;Barcelona
2025-03-29T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);467.17;22.9;2.79;Priorat;Riu Siurana;Tarragona
2025-03-29T00:00:00.000;Reservoir of Susqueda (Osor);321.66;43.5;101.37;La Selva;Riu Ter;Girona
2025-03-30T00:00:00.000;Reservoir of Darnius Boadella (Darnius);151.47;63.1;38.55;Alt Empord…;Riu Muga;Girona
2025-03-30T00:00:00.000;Reservoir of Foix (Castellet i la Gornal);100.51;100.4;3.75;Alt Pened‚s;Riu Foix;Barcelona
2025-03-30T00:00:00.000;Reservoir of la Baells (Cercs);629.16;97.2;106.4;Bergued…;Riu Llobregat;Barcelona
2025-03-30T00:00:00.000;Reservoir of la Llosa del Cavall (Nav…s);790.38;53.5;42.79;SolsonŠs;Riu Cardener;Lleida 
2025-03-30T00:00:00.000;Reservoir of Riudecanyes;211.89;50.9;2.71;Baix Camp;Riera Riudecanyes;Tarragona
2025-03-30T00:00:00.000;Reservoir of Sant Pon‡ (Clariana de Cardener);525.54;75.9;18.49;SolsonŠs;Riu Cardener;Lleida 
2025-03-30T00:00:00.000;Reservoir of Sau (Vilanova de Sau);414.52;67.6;111.77;Osona;Riu Ter;Barcelona
2025-03-30T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);467.28;23.1;2.82;Priorat;Riu Siurana;Tarragona
2025-03-30T00:00:00.000;Reservoir of Susqueda (Osor);321.68;43.5;101.42;La Selva;Riu Ter;Girona
2025-03-31T00:00:00.000;Reservoir of Darnius Boadella (Darnius);151.55;63.4;38.75;Alt Empord…;Riu Muga;Girona
2025-03-31T00:00:00.000;Reservoir of Foix (Castellet i la Gornal);100.52;100.4;3.76;Alt Pened‚s;Riu Foix;Barcelona
2025-03-31T00:00:00.000;Reservoir of la Baells (Cercs);629.21;97.4;106.59;Bergued…;Riu Llobregat;Barcelona
2025-03-31T00:00:00.000;Reservoir of la Llosa del Cavall (Nav…s);790.56;53.9;43.11;SolsonŠs;Riu Cardener;Lleida 
2025-03-31T00:00:00.000;Reservoir of Riudecanyes;211.99;51.5;2.74;Baix Camp;Riera Riudecanyes;Tarragona
2025-03-31T00:00:00.000;Reservoir of Sant Pon‡ (Clariana de Cardener);525.61;76.2;18.57;SolsonŠs;Riu Cardener;Lleida 
2025-03-31T00:00:00.000;Reservoir of Sau (Vilanova de Sau);414.87;68.6;113.42;Osona;Riu Ter;Barcelona
2025-03-31T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);467.38;23.3;2.85;Priorat;Riu Siurana;Tarragona
2025-03-31T00:00:00.000;Reservoir of Susqueda (Osor);321.69;43.5;101.44;La Selva;Riu Ter;Girona
2025-04-01T00:00:00.000;Reservoir of Darnius Boadella (Darnius);151.61;63.6;38.86;Alt Empord…;Riu Muga;Girona
2025-04-01T00:00:00.000;Reservoir of Foix (Castellet i la Gornal);100.52;100.5;3.76;Alt Pened‚s;Riu Foix;Barcelona
2025-04-01T00:00:00.000;Reservoir of la Baells (Cercs);629.27;97.6;106.79;Bergued…;Riu Llobregat;Barcelona
2025-04-01T00:00:00.000;Reservoir of la Llosa del Cavall (Nav…s);790.73;54.3;43.42;SolsonŠs;Riu Cardener;Lleida 
2025-04-01T00:00:00.000;Reservoir of Riudecanyes;212.07;51.7;2.75;Baix Camp;Riera Riudecanyes;Tarragona
2025-04-01T00:00:00.000;Reservoir of Sant Pon‡ (Clariana de Cardener);525.66;76.5;18.64;SolsonŠs;Riu Cardener;Lleida 
2025-04-01T00:00:00.000;Reservoir of Sau (Vilanova de Sau);415.18;69.5;114.92;Osona;Riu Ter;Barcelona
2025-04-01T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);467.46;23.5;2.87;Priorat;Riu Siurana;Tarragona
2025-04-01T00:00:00.000;Reservoir of Susqueda (Osor);321.69;43.5;101.44;La Selva;Riu Ter;Girona
2025-04-02T00:00:00.000;Reservoir of Darnius Boadella (Darnius);151.67;64;39.08;Alt Empord…;Riu Muga;Girona
2025-04-02T00:00:00.000;Reservoir of Foix (Castellet i la Gornal);100.53;100.6;3.76;Alt Pened‚s;Riu Foix;Barcelona
2025-04-02T00:00:00.000;Reservoir of la Baells (Cercs);629.38;98;107.19;Bergued…;Riu Llobregat;Barcelona
2025-04-02T00:00:00.000;Reservoir of la Llosa del Cavall (Nav…s);790.91;54.7;43.75;SolsonŠs;Riu Cardener;Lleida 
2025-04-02T00:00:00.000;Reservoir of Riudecanyes;212.17;52.5;2.79;Baix Camp;Riera Riudecanyes;Tarragona
2025-04-02T00:00:00.000;Reservoir of Sant Pon‡ (Clariana de Cardener);525.72;76.7;18.71;SolsonŠs;Riu Cardener;Lleida 
2025-04-02T00:00:00.000;Reservoir of Sau (Vilanova de Sau);415.48;70.4;116.34;Osona;Riu Ter;Barcelona
