lat;long;value;UoMDefinition;propertyDefinition;phenomenonTime;resultTime
52.5483283996582;13.40782165527344;0.03999999910593033;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-24T13:00:00;2024-09-24T13:00:00
52.5483283996582;13.40782165527344;0.07000000029802322;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-24T14:00:00;2024-09-24T14:00:00
52.5483283996582;13.40782165527344;0.1000000014901161;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-24T15:00:00;2024-09-24T15:00:00
52.5483283996582;13.40782165527344;0.07000000029802322;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-24T16:00:00;2024-09-24T16:00:00
52.5483283996582;13.40782165527344;0.01999999955296516;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-24T17:00:00;2024-09-24T17:00:00
52.5483283996582;13.40782165527344;0;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-24T18:00:00;2024-09-24T18:00:00
52.5483283996582;13.40782165527344;0;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-24T19:00:00;2024-09-24T19:00:00
52.5483283996582;13.40782165527344;0;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-24T20:00:00;2024-09-24T20:00:00
52.5483283996582;13.40782165527344;0.009999999776482582;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-24T21:00:00;2024-09-24T21:00:00
52.5483283996582;13.40782165527344;0.01999999955296516;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-24T22:00:00;2024-09-24T22:00:00
52.5483283996582;13.40782165527344;0.009999999776482582;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-24T23:00:00;2024-09-24T23:00:00
52.5483283996582;13.40782165527344;0.009999999776482582;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-25T00:00:00;2024-09-25T00:00:00
52.5483283996582;13.40782165527344;0.009999999776482582;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-25T01:00:00;2024-09-25T01:00:00
52.5483283996582;13.40782165527344;0;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-25T02:00:00;2024-09-25T02:00:00
52.5483283996582;13.40782165527344;0.009999999776482582;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-25T03:00:00;2024-09-25T03:00:00
